Borrower_ID,Indicator_ID,Indicator_Name,Category,Score,Severity,Critical_Indicator,Final_Status
BORR-0123,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,100.0,Critical,False,Critical
BORR-0123,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0123,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0123,EWS-005,Non-Core Repayment Source,Repayment Behaviour,75.0,High,True,Critical
BORR-0123,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0123,EWS-008,EBITDA Margin Deterioration,Financial Performance,75.0,High,False,Critical
BORR-0123,EWS-009,Increase in Debtor Days,Working Capital,75.0,High,True,Critical
BORR-0123,EWS-010,Increase in Inventory Days,Working Capital,75.0,High,False,Critical
BORR-0123,EWS-011,Increase in Creditor Days,Working Capital,75.0,High,True,Critical
BORR-0123,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0123,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0123,EWS-015,Finance Cost Growth Gap,Financial Performance,100.0,Critical,False,Critical
BORR-0123,EWS-022,Promoter Pledge,Promoter,100.0,Critical,True,Critical
BORR-0123,EWS-023,Promoter Holding Decline,Promoter,75.0,High,False,Critical
BORR-0123,EWS-024,Related Party Transaction Increase,Governance,75.0,High,False,Critical
BORR-0123,EWS-025,Group Company Stress,Group Risk,100.0,Critical,False,Critical
BORR-0123,EWS-028,Litigation,Legal,100.0,Critical,True,Critical
BORR-0123,EWS-030,Sector Growth Gap,Sector Risk,75.0,High,False,Critical
BORR-0123,EWS-031,Adverse News,External Risk,40.0,Medium,False,Critical
BORR-0123,EWS-032,Customer Complaint Severity,Operational Risk,60.0,High,False,Critical
BORR-0123,EWS-033,Workforce Disruption,Operational Risk,50.0,Medium,False,Critical
BORR-0123,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0123,EWS-039,Depreciation Change,Financial Performance,75.0,High,False,Critical
BORR-0123,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0123,EWS-041,DSCR,Debt Servicing,100.0,Critical,True,Critical
BORR-0123,EWS-042,Leverage,Leverage,75.0,High,False,Critical
BORR-0123,EWS-043,Current Ratio,Liquidity,75.0,High,False,Critical
BORR-0123,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0124,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0124,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,75.0,High,False,Critical
BORR-0124,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0124,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0124,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0124,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0124,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0124,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0124,EWS-010,Increase in Inventory Days,Working Capital,75.0,High,False,Critical
BORR-0124,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0124,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0124,EWS-014,Increase in Unsecured Loans,Leverage,75.0,High,True,Critical
BORR-0124,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0124,EWS-022,Promoter Pledge,Promoter,75.0,High,True,Critical
BORR-0124,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0124,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0124,EWS-026,Statutory Payment Delay,Compliance,75.0,High,False,Critical
BORR-0124,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0124,EWS-030,Sector Growth Gap,Sector Risk,75.0,High,False,Critical
BORR-0124,EWS-032,Customer Complaint Severity,Operational Risk,60.0,High,False,Critical
BORR-0124,EWS-033,Workforce Disruption,Operational Risk,50.0,Medium,False,Critical
BORR-0124,EWS-038,Carbon Emission Increase,Climate Risk,75.0,High,False,Critical
BORR-0124,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0124,EWS-040,Inventory Valuation Change,Financial Reporting,100.0,Critical,False,Critical
BORR-0124,EWS-041,DSCR,Debt Servicing,100.0,Critical,True,Critical
BORR-0124,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0124,EWS-043,Current Ratio,Liquidity,75.0,High,False,Critical
BORR-0124,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0125,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0125,EWS-020,Auditor Change,Governance,100.0,Critical,False,Critical
BORR-0125,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0125,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0126,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,75.0,High,False,Green
BORR-0126,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Green
BORR-0126,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0126,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Green
BORR-0126,EWS-032,Customer Complaint Severity,Operational Risk,40.0,Medium,False,Green
BORR-0126,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Green
BORR-0127,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0127,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0127,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0127,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0127,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0127,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0128,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0128,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0128,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0128,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0128,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0128,EWS-027,Regulatory Event,Compliance,100.0,Critical,True,Critical
BORR-0128,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0129,EWS-004,Payment Defaults,Repayment Behaviour,75.0,High,True,Yellow
BORR-0129,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Yellow
BORR-0129,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Yellow
BORR-0129,EWS-015,Finance Cost Growth Gap,Financial Performance,75.0,High,False,Yellow
BORR-0129,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Yellow
BORR-0129,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Yellow
BORR-0129,EWS-028,Litigation,Legal,50.0,Medium,True,Yellow
BORR-0129,EWS-030,Sector Growth Gap,Sector Risk,75.0,High,False,Yellow
BORR-0129,EWS-035,Adverse Site Visit,Operations,60.0,High,True,Yellow
BORR-0129,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Yellow
BORR-0130,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0130,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0130,EWS-008,EBITDA Margin Deterioration,Financial Performance,75.0,High,False,Critical
BORR-0130,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0130,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0130,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0130,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0130,EWS-026,Statutory Payment Delay,Compliance,50.0,Medium,False,Critical
BORR-0130,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0130,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0130,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0130,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0131,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0131,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0131,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0131,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0131,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0131,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0131,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0131,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0131,EWS-038,Carbon Emission Increase,Climate Risk,75.0,High,False,Critical
BORR-0131,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0131,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0132,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0132,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0132,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0132,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0133,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0133,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0133,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0133,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0133,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0134,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0134,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Green
BORR-0135,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Green
BORR-0135,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0135,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Green
BORR-0136,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0136,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Green
BORR-0137,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,75.0,High,False,Critical
BORR-0137,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0137,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0137,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0137,EWS-008,EBITDA Margin Deterioration,Financial Performance,75.0,High,False,Critical
BORR-0137,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0137,EWS-010,Increase in Inventory Days,Working Capital,75.0,High,False,Critical
BORR-0137,EWS-011,Increase in Creditor Days,Working Capital,75.0,High,True,Critical
BORR-0137,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0137,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0137,EWS-015,Finance Cost Growth Gap,Financial Performance,100.0,Critical,False,Critical
BORR-0137,EWS-017,BG Events,Trade Finance,50.0,Medium,False,Critical
BORR-0137,EWS-022,Promoter Pledge,Promoter,75.0,High,True,Critical
BORR-0137,EWS-024,Related Party Transaction Increase,Governance,75.0,High,False,Critical
BORR-0137,EWS-025,Group Company Stress,Group Risk,100.0,Critical,False,Critical
BORR-0137,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0137,EWS-031,Adverse News,External Risk,60.0,High,False,Critical
BORR-0137,EWS-038,Carbon Emission Increase,Climate Risk,100.0,Critical,False,Critical
BORR-0137,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0137,EWS-040,Inventory Valuation Change,Financial Reporting,75.0,High,False,Critical
BORR-0137,EWS-041,DSCR,Debt Servicing,50.0,Medium,True,Critical
BORR-0137,EWS-042,Leverage,Leverage,75.0,High,False,Critical
BORR-0137,EWS-043,Current Ratio,Liquidity,75.0,High,False,Critical
BORR-0137,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0138,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Green
BORR-0138,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Green
BORR-0138,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Green
BORR-0138,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Green
BORR-0139,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0139,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0139,EWS-005,Non-Core Repayment Source,Repayment Behaviour,75.0,High,True,Critical
BORR-0139,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0139,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0139,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0139,EWS-014,Increase in Unsecured Loans,Leverage,75.0,High,True,Critical
BORR-0139,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0139,EWS-016,LC Events,Trade Finance,50.0,Medium,False,Critical
BORR-0139,EWS-018,External Rating Downgrade,Rating,50.0,Medium,True,Critical
BORR-0139,EWS-022,Promoter Pledge,Promoter,75.0,High,True,Critical
BORR-0139,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0139,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0139,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0139,EWS-031,Adverse News,External Risk,40.0,Medium,False,Critical
BORR-0139,EWS-032,Customer Complaint Severity,Operational Risk,60.0,High,False,Critical
BORR-0139,EWS-035,Adverse Site Visit,Operations,40.0,Medium,True,Critical
BORR-0139,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0139,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0139,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0139,EWS-041,DSCR,Debt Servicing,100.0,Critical,True,Critical
BORR-0139,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0139,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0139,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0140,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0140,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0140,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0140,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0140,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0140,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0140,CRITICAL-COMBO,Payment defaults + stretched creditors,Critical Combination,100.0,Critical,True,Critical
BORR-0141,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0141,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0141,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0141,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0141,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0141,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0141,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0141,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0141,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0141,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0141,EWS-030,Sector Growth Gap,Sector Risk,75.0,High,False,Critical
BORR-0141,EWS-032,Customer Complaint Severity,Operational Risk,60.0,High,False,Critical
BORR-0141,EWS-035,Adverse Site Visit,Operations,40.0,Medium,True,Critical
BORR-0141,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0141,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0141,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0141,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0142,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0142,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0142,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0142,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0142,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0142,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0142,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0142,EWS-025,Group Company Stress,Group Risk,100.0,Critical,False,Critical
BORR-0142,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0142,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0142,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0142,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0142,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0143,EWS-001,High Bank Utilization,Liquidity,75.0,High,False,Critical
BORR-0143,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,100.0,Critical,False,Critical
BORR-0143,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0143,EWS-004,Payment Defaults,Repayment Behaviour,100.0,Critical,True,Critical
BORR-0143,EWS-005,Non-Core Repayment Source,Repayment Behaviour,75.0,High,True,Critical
BORR-0143,EWS-006,Stock / Inventory Variance,Operations,75.0,High,False,Critical
BORR-0143,EWS-008,EBITDA Margin Deterioration,Financial Performance,75.0,High,False,Critical
BORR-0143,EWS-009,Increase in Debtor Days,Working Capital,100.0,Critical,True,Critical
BORR-0143,EWS-010,Increase in Inventory Days,Working Capital,75.0,High,False,Critical
BORR-0143,EWS-011,Increase in Creditor Days,Working Capital,75.0,High,True,Critical
BORR-0143,EWS-012,Increase in Provisions,Financial Performance,100.0,Critical,True,Critical
BORR-0143,EWS-014,Increase in Unsecured Loans,Leverage,100.0,Critical,True,Critical
BORR-0143,EWS-015,Finance Cost Growth Gap,Financial Performance,100.0,Critical,False,Critical
BORR-0143,EWS-022,Promoter Pledge,Promoter,100.0,Critical,True,Critical
BORR-0143,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0143,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0143,EWS-026,Statutory Payment Delay,Compliance,50.0,Medium,False,Critical
BORR-0143,EWS-028,Litigation,Legal,100.0,Critical,True,Critical
BORR-0143,EWS-030,Sector Growth Gap,Sector Risk,100.0,Critical,False,Critical
BORR-0143,EWS-032,Customer Complaint Severity,Operational Risk,80.0,Critical,False,Critical
BORR-0143,EWS-035,Adverse Site Visit,Operations,60.0,High,True,Critical
BORR-0143,EWS-037,ESG Action / Event,ESG,40.0,Medium,False,Critical
BORR-0143,EWS-038,Carbon Emission Increase,Climate Risk,100.0,Critical,False,Critical
BORR-0143,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0143,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0143,EWS-041,DSCR,Debt Servicing,100.0,Critical,True,Critical
BORR-0143,EWS-042,Leverage,Leverage,75.0,High,False,Critical
BORR-0143,EWS-043,Current Ratio,Liquidity,100.0,Critical,False,Critical
BORR-0143,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0144,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0144,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0144,EWS-028,Litigation,Legal,75.0,High,True,Critical
BORR-0144,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0144,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0145,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0145,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Green
BORR-0145,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Green
BORR-0145,EWS-026,Statutory Payment Delay,Compliance,50.0,Medium,False,Green
BORR-0146,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0146,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,75.0,High,False,Critical
BORR-0146,EWS-005,Non-Core Repayment Source,Repayment Behaviour,75.0,High,True,Critical
BORR-0146,EWS-006,Stock / Inventory Variance,Operations,75.0,High,False,Critical
BORR-0146,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0146,EWS-009,Increase in Debtor Days,Working Capital,75.0,High,True,Critical
BORR-0146,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0146,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0146,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0146,EWS-020,Auditor Change,Governance,100.0,Critical,False,Critical
BORR-0146,EWS-022,Promoter Pledge,Promoter,75.0,High,True,Critical
BORR-0146,EWS-025,Group Company Stress,Group Risk,100.0,Critical,False,Critical
BORR-0146,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0146,EWS-030,Sector Growth Gap,Sector Risk,100.0,Critical,False,Critical
BORR-0146,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0146,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0146,EWS-040,Inventory Valuation Change,Financial Reporting,75.0,High,False,Critical
BORR-0146,EWS-041,DSCR,Debt Servicing,50.0,Medium,True,Critical
BORR-0146,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0146,EWS-043,Current Ratio,Liquidity,100.0,Critical,False,Critical
BORR-0146,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0147,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0147,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Green
BORR-0147,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Green
BORR-0147,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Green
BORR-0147,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Green
BORR-0148,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0148,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0148,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0148,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0148,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0148,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0148,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0148,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0148,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0148,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0148,EWS-032,Customer Complaint Severity,Operational Risk,40.0,Medium,False,Critical
BORR-0148,EWS-036,Round Tripping,Fraud Risk,100.0,Critical,True,Critical
BORR-0148,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0148,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0148,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0149,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0149,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,100.0,Critical,False,Critical
BORR-0149,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0149,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0149,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0149,EWS-006,Stock / Inventory Variance,Operations,75.0,High,False,Critical
BORR-0149,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0149,EWS-009,Increase in Debtor Days,Working Capital,75.0,High,True,Critical
BORR-0149,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0149,EWS-011,Increase in Creditor Days,Working Capital,75.0,High,True,Critical
BORR-0149,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0149,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0149,EWS-015,Finance Cost Growth Gap,Financial Performance,100.0,Critical,False,Critical
BORR-0149,EWS-018,External Rating Downgrade,Rating,50.0,Medium,True,Critical
BORR-0149,EWS-022,Promoter Pledge,Promoter,75.0,High,True,Critical
BORR-0149,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0149,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0149,EWS-025,Group Company Stress,Group Risk,100.0,Critical,False,Critical
BORR-0149,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0149,EWS-031,Adverse News,External Risk,80.0,Critical,False,Critical
